team_id,name,class,region,reference_class,reference_region,state_rank,prior_record,snapshot_record,games_counted,cutoff,ledger_status,internal_consistency,external_verification,source_links,correction_made,unresolved_issue
tupelo,Tupelo High School,7A,1,7A,1,1,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,Intro now states rank (unchanged) and rating (+3.1) separately; Sep 11 game marked under review pending the Houston listing check.,OPPONENT_LISTING_UNDER_REVIEW
east-central,East Central High School,5A,4,5A,4,69,0-3,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
new-hope,New Hope High School,5A,1,5A,1,70,1-2,1-2,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-jones,West Jones High School,6A,3,6A,3,71,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
laurel,Laurel High School,5A,3,5A,3,72,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
pascagoula,Pascagoula High School,6A,4,6A,4,73,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
pearl,Pearl High School,7A,3,7A,3,74,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
richland,Richland High School,4A,6,4A,6,75,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
wayne-county,Wayne County High School,5A,4,5A,4,76,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
heidelberg,Heidelberg High School,2A,6,2A,6,77,1-1,2-1,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
eupora,Eupora High School,2A,4,2A,4,78,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
baldwyn,Baldwyn High School,2A,1,2A,1,79,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
houston,Houston High School,4A,2,4A,2,80,1-3,1-4,5,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,Page now flags two games credited on Sep 11 as under review (no data changed).,MULTIPLE_GAMES_SAME_DAY
amite-county,Amite County High School,2A,7,2A,7,81,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lanier,Lanier High School,5A,2,5A,2,82,3-0,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
hancock,Hancock High School,6A,4,6A,4,83,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
southaven,Southaven High School,7A,1,7A,1,84,1-1,1-2,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
vicksburg,Vicksburg High School,5A,2,5A,2,85,0-3,0-4,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
cleveland-central,Cleveland Central High School,5A,2,5A,2,86,0-0,0-0,0,2026-09-22T11:00:00-05:00,unavailable: no verified results linked,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,Identity mapping added: official score-center team 'Cleveland' (source ID 241722) links to Cleveland Central when the listing's city is also Cleveland. Applies from the next weekly run; the immutable Week 4 snapshot still shows no results. Page now says 'results unavailable' instead of 0-0 / 0.0.,FABRICATED_ZERO_AVERAGE;POSSIBLE_IDENTITY_SPLIT;RESULTS_UNAVAILABLE
stone,Stone High School,5A,4,5A,4,87,1-2,1-2,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lewisburg,Lewisburg High School,7A,1,7A,1,88,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
scott-central,Scott Central Attendance Center,2A,5,2A,5,89,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
tupelo-christian-prep,Tupelo Christian,1A,1,1A,1,90,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
biloxi,Biloxi High School,7A,4,7A,4,91,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
amory,Amory High School,4A,2,4A,2,92,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
water-valley,Water Valley High School,2A,2,2A,2,93,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
west-point,West Point High School,5A,1,5A,1,94,0-3,0-3,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
clarkdale,Clarkdale High School,2A,6,2A,6,95,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
sumrall,Sumrall High School,5A,3,5A,3,96,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
enterprise-clarke,Enterprise (Clarke),2A,6,2A,6,97,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
lake,Lake High School,2A,5,2A,5,98,1-1,2-1,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
horn-lake,Horn Lake High,7A,1,7A,1,99,0-3,0-4,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
wesson,Wesson Attendance Center,2A,7,2A,7,100,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
choctaw-county,Choctaw County High School,3A,4,3A,4,101,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
florence,Florence High School,5A,2,5A,2,102,0-3,0-4,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
harrison-central,Harrison Central High School,7A,4,7A,4,103,0-2,1-2,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
greenville,Greenville High School,6A,2,6A,2,104,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
independence,Independence High School,3A,2,3A,2,105,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
east-marion,East Marion High School,2A,8,2A,8,106,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
murrah,Murrah High School,7A,2,7A,2,107,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
kemper-county,Kemper County High School,2A,4,2A,4,108,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
tishomingo-county,Tishomingo County High School,4A,1,4A,1,109,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
obannon,O’Bannon High School,3A,3,3A,3,110,3-0,4-0,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
north-pontotoc,North Pontotoc High School,4A,1,4A,1,111,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
callaway,Callaway High School,6A,2,6A,2,112,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
belmont,Belmont School,3A,1,3A,1,113,1-1,1-2,3,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
port-gibson,Port Gibson High School,3A,7,3A,7,114,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
long-beach,Long Beach Senior High School,6A,4,6A,4,115,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
perry-central,Perry Central High School,2A,8,2A,8,116,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
magee,Magee High School,3A,6,3A,6,117,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
charleston,Charleston High School,2A,3,2A,3,118,2-1,3-1,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
south-jones,South Jones High School,5A,3,5A,3,119,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
ocean-springs,Ocean Springs High School,7A,4,7A,4,120,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
holmes-county-central,Holmes County Central High School,5A,2,5A,2,121,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
purvis,Purvis High School,5A,4,5A,4,122,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
stringer,Stringer Attendance Center,1A,8,1A,8,123,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
kossuth,Kossuth High School,3A,1,3A,1,124,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
franklin,Franklin High School,3A,7,3A,7,125,0-3,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
northside,Northside High School,2A,3,2A,3,126,0-0,0-0,0,2026-09-22T11:00:00-05:00,unavailable: no verified results linked,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,Page now says 'results unavailable' instead of 0-0 / 0.0; no source data changed.,FABRICATED_ZERO_AVERAGE;RESULTS_UNAVAILABLE
west-lauderdale,West Lauderdale High School,4A,5,4A,5,127,0-3,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
newton-county,Newton County High School,4A,5,4A,5,128,0-3,0-4,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
ethel,Ethel Attendance Center,1A,5,1A,5,129,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
forrest-county-agricultural,Forrest County Agricultural Hi Sch,4A,8,4A,8,130,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
mize,Mize Attendance Center,2A,6,2A,6,131,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
calhoun-city,Calhoun City High School,1A,3,1A,3,132,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
provine,Provine High School,5A,2,5A,2,133,0-3,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
choctaw-central,Choctaw Central,4A,5,4A,5,134,2-1,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
northeast-jones,Northeast Jones High School,5A,4,5A,4,135,1-2,2-2,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
jefferson-davis-county,Jefferson Davis County High School,3A,6,3A,6,136,1-2,1-3,4,2026-09-22T11:00:00-05:00,counted games consistent; unresolved listings not recorded in this legacy snapshot,PASS,"NOT_PERFORMED: MHSAA, MaxPreps and AHSFHS were unreachable from the build environment",https://scores.misshsaa.com/ https://www.misshsaa.com/2024/11/19/2025-27-football-regions/ https://www.maxpreps.com/ms/football/rankings/1/,,
